"AFNetworking";"0.144301647862923";"-0.159806295399516";"0.13509668650762";"0.163285024154589";"0.017804078700251";"0.150466966447596";"0.167708301605669";"0.0640901771336554";"0.347555689931032";"0.0971982013144241";"0.0735256898988314";"0.189694041867955";"0.13783669899438";"0.163611207194742";"0.0435021481690277";"0.218035426731079";"0.00888388010296603";"-0.293670010377032";"0.939926317704292";"-0.00869565217391304";"0.0475932153503468";"0.222068488412314";"0.109396225771448";"0.175201288244767"
"angular-starter";"1.62880860831079e-05";"0.333772218564845";"2.235401633872e-07";"0.48869289914066";"0.230655045651374";"-0.0469607197717797";"0.012612640335701";"0.0976933514246947";"0.0140892801997878";"-0.188501206934387";"0.0723869011124794";"-0.168249660786974";"0.147233841269834";"-0.114768488040377";"0.338019795113673";"-0.0976933514246947";"2.68653978836e-09";"-0.498683344305464";"1.75176987133836e-05";"-0.483491632745364";"0.037172181901444";"-0.169958305903006";"0.00626928996184943";"-0.303708729081863"
"angular.js";"0.971372253212083";"0.00370370370370371";"0.340228280435679";"-0.0425686875282533";"0.441584929976493";"0.0701646090534979";"0.300716599387424";"-0.0379225475915412";"0.639974495326577";"-0.0401234567901235";"0.00196457422061891";"-0.123754750782728";"0.477759774696206";"0.0679012345679012";"0.0995812980517457";"-0.0710398982034924";"0.985028841602634";"-0.00205761316872427";"0.671891074942652";"0.019019873758936";"0.444959255533679";"0.0755144032921811";"0.0463205357539416";"-0.0891724010916333"
"annotate_models";"0.00486421979716617";"-0.53315649867374";"0.406776536986716";"-0.267857142857143";"0.172916150017557";"0.137931034482759";"1";"0";"0.220243199661208";"-0.209549071618037";"0.905837836361151";"0.0535714285714286";"0.644349131024353";"-0.0901856763925729";"0.641336726413552";"0.160714285714286";"0.0918653719997948";"0.331564986737401";"0.694327894327894";"0.142857142857143";"0.742153113959669";"-0.0663129973474801";"0.77134265300815";"0.107142857142857"
"ansible";"0";"-0.278693698432492";"2.41545689905982e-06";"-0.165985860172821";"3.092708624e-11";"-0.0925477552671298";"0.0126049380786129";"-0.0649578195976644";"0";"-0.159825012266904";"0.818033839723824";"0.00769835035349493";"3.465141e-14";"-0.130404461385668";"0.317976460905517";"-0.0334471805731079";"1.34254744640171e-05";"-0.0836839389536117";"0.010389795530714";"0.0910174527818561";"8.747e-17";"-0.159801546276903";"0.562558123121466";"-0.0205198264968073"
"aws-sdk-js";"0.000159809750250905";"0.385463800904977";"0.0530664846074972";"0.46969696969697";"0.323257268449849";"0.084841628959276";"0.949823066900268";"-0.0151515151515152";"0.804675417143188";"0.0251696832579185";"0.713708969041767";"-0.0909090909090909";"0.612867956489316";"0.0537330316742082";"0.541154894393413";"0.151515151515152";"0.422360585357354";"0.085972850678733";"0.00356044547725797";"0.696969696969697";"0.748612740686124";"-0.0345022624434389";"0.36496637912521";"0.227272727272727"
"babel";"0.00642705266651117";"-0.120614417873974";"0.00115027281936175";"-0.267819706498952";"0.0427571833456911";"-0.0763245170003029";"8.12357839198839e-05";"-0.257337526205451";"0.249132517166057";"-0.0482126944171394";"0.0233553158528935";"-0.172117400419287";"0.025416378589726";"-0.0988047881967094";"0.00120215504663725";"-0.258071278825996";"0.551146311178686";"-0.0268256607656342";"0.00431586112568984";"-0.236897274633124";"0.00836513201482369";"-0.118483064004925";"6.14460921622301e-05";"-0.330083857442348"
"backbone.marionette";"7.97750354410509e-05";"-0.242258949568853";"0.639478854141007";"-0.0283700868720005";"0.316011546551905";"0.0550039195192056";"0.960673264866914";"-0.00270335945568302";"0.0472521820401781";"0.0873726156258165";"0.035791960721241";"0.11928193912885";"0.0160027098784791";"0.137738437418343";"0.000365556593457163";"0.213565396998967";"0.24038536330538";"-0.0726090932845572";"0.359862945293174";"-0.055616305206245";"3.68759387584727e-05";"0.254540109746538";"0.00484491261533169";"0.170342020533382"
"bootstrap";"0.511605787123937";"0.029943350418128";"0.809838562930673";"0.0128035076084151";"0.118371990696146";"0.0435039737710362";"0.143265665393282";"0.0523009469068937";"0.593497090397755";"-0.0208441410221825";"0.247546395204172";"-0.0575881507682105";"0.989321019986607";"-0.000601772115125219";"0.316165650558883";"-0.0511771858074498";"0.038062829068833";"0.0963665414703992";"0.233759260561929";"0.0638517372241259";"0.354482595470325";"-0.0429022016559105";"0.592398213938765";"-0.0282045613647249"
"celery";"0.868167715938834";"0.0189043209876543";"0.254195595205555";"-0.165656565656566";"0.479607144002214";"0.0335648148148148";"0.547252159380568";"-0.0424242424242424";"0.399539890744675";"-0.0806327160493827";"0.486410038485662";"-0.094949494949495";"0.653103774236927";"0.0447530864197531";"0.363580426016113";"-0.13030303030303";"0.0367622535540107";"0.240740740740741";"0.369914186900986";"-0.133333333333333";"0.535444868042028";"0.0709876543209877";"0.295767826280297";"-0.152525252525253"
"Charts";"0.00401830723210201";"-0.380658436213992";"0.865928289804763";"-0.0246808510638298";"0.153412607690453";"0.0740740740740741";"0.48383240978413";"0.0212765957446809";"0.174048923555141";"0.16803840877915";"0.00530820396224905";"0.383829787234042";"0.000238562696542399";"0.49039780521262";"0.0343332846806589";"0.297872340425532";"0.00725227669104928";"-0.368312757201646";"0.23870804499583";"0.171063829787234";"0.00238965450643257";"0.414951989026063";"0.0810988333460328";"0.24936170212766"
"chef";"0.00449527042472119";"-0.120298494346476";"0.233130499970648";"0.0768872320596458";"0.706306149847656";"0.012859569980667";"0.843964213412931";"-0.0109117738428084";"0.978942197405505";"0.00107651297674154";"0.653816185765729";"0.0279978254116185";"0.067953189866333";"0.0761687855176046";"0.00959446042951728";"0.164763901832867";"0.431961922485863";"0.0334744273243893";"0.598827341195814";"0.0340556073314693";"0.0858055770060007";"0.0731442966781888";"0.0588016124588662";"0.121893445169307"
"deis";"2.52250990774e-09";"-0.230899266309736";"0.176925926813903";"-0.110436401910776";"0.0022727044197988";"-0.0871306761848105";"0.260925295300041";"-0.0697109545785766";"0.371070762324812";"0.0278504858219315";"0.7063415906747";"-0.0282568213100154";"0.776185503212423";"-0.0107624429902831";"0.736209815875098";"-0.0269613796453728";"0.00336720647274855";"-0.115809042236765";"0.372996515209892";"-0.0731114889482633";"0.919517304091596";"-0.00399068015070417";"0.739808381162868";"0.0272042749574934"
"django-crispy-forms";"0.18102328925496";"-0.211875843454791";"0.0206925266972908";"-0.5859375";"0.332214262691119";"0.0512820512820513";"NaN";"0";"0.41794820710274";"0.126855600539811";"0.384441298103907";"-0.21875";"0.154360034339937";"0.226720647773279";"0.429489361763357";"-0.203125";"0.420292604789651";"-0.133603238866397";"0.416650010673432";"-0.21875";"0.0235848797054587";"0.369770580296896";"0.317420071242819";"-0.2578125"
"doctrine2";"0.000240813776939425";"-0.295276402640264";"0.618469117493605";"-0.0537340619307833";"0.0337667022996716";"-0.139438943894389";"0.398227385804081";"-0.0786278081360049";"0.647246444397906";"0.0362004950495049";"0.578446273130638";"0.058287795992714";"0.27455159244727";"0.0881806930693069";"0.457091744365197";"0.0786278081360049";"0.0525199778899841";"-0.16006600660066";"0.488876593803887";"0.0752884031572556";"0.241038826706797";"0.0962252475247525";"0.397480801293254";"0.0907710989678203"
"elasticsearch";"2.4562168289986e-07";"0.108632779814032";"0.230268459849637";"0.0569935993975907";"0.25699392064786";"-0.0222861250898636";"0.567374684932853";"0.0228374435240963";"7.259762e-14";"-0.142863136557022";"0.482233055709373";"-0.0318265248493977";"3.83715165225239e-05";"0.0874921921957365";"0.926813674506107";"0.00435335090361455";"0.00123501951769946";"-0.0691678353820264";"0.231657594658626";"-0.0574995293674694";"0.000100641257021584";"0.0831910054094867";"0.638571649613962";"0.022449171686747"
